timestamp,cpu_temp_C,cpu_freq_MHz,throttled,cdsp_state,cdsp_processing_load,cdsp_buffer_level,cdsp_clipped,cdsp_cpu_pct,reaper_cpu_pct,pipewire_cpu_pct,mem_used_MB,mem_available_MB
2026-03-08T19:32:53+01:00,72.5,1500,0x0,ProcessingState.RUNNING,19.59,563,0,22.00,0.00,0.00,1364,2432
2026-03-08T19:33:04+01:00,73.0,1500,0x0,ProcessingState.RUNNING,15.79,556,0,23.00,0.00,0.00,1373,2423
2026-03-08T19:33:15+01:00,73.0,1500,0x0,ProcessingState.RUNNING,15.93,570,0,22.77,0.00,0.00,1372,2423
2026-03-08T19:33:25+01:00,73.5,1500,0x0,ProcessingState.RUNNING,16.57,563,0,20.79,0.00,0.00,1368,2428
2026-03-08T19:33:36+01:00,74.0,1500,0x0,ProcessingState.RUNNING,17.32,571,0,21.00,0.00,0.00,1374,2422
2026-03-08T19:33:46+01:00,72.0,1500,0x0,ProcessingState.RUNNING,17.39,564,0,22.00,0.00,0.00,1362,2434
2026-03-08T19:33:57+01:00,73.0,1500,0x0,ProcessingState.RUNNING,18.57,579,0,22.00,0.00,0.00,1373,2423
2026-03-08T19:34:08+01:00,73.5,1500,0x0,ProcessingState.RUNNING,17.39,581,0,22.00,0.00,0.00,1364,2432
2026-03-08T19:34:18+01:00,73.0,1500,0x0,ProcessingState.RUNNING,17.43,583,0,22.77,0.00,0.00,1370,2426
2026-03-08T19:34:29+01:00,73.5,1500,0x0,ProcessingState.RUNNING,18.70,592,0,22.00,0.00,0.00,1367,2429
2026-03-08T19:34:39+01:00,71.5,1500,0x0,ProcessingState.RUNNING,16.92,597,0,22.00,0.00,0.00,1359,2437
2026-03-08T19:34:50+01:00,72.5,1500,0x0,ProcessingState.RUNNING,21.76,589,0,21.00,0.00,0.00,1372,2424
2026-03-08T19:35:01+01:00,73.5,1500,0x0,ProcessingState.RUNNING,67.81,598,0,22.00,0.00,0.00,1360,2436
2026-03-08T19:35:11+01:00,73.0,1500,0x0,ProcessingState.RUNNING,26.09,611,0,23.00,0.00,0.00,1370,2425
2026-03-08T19:35:22+01:00,73.0,1500,0x0,ProcessingState.RUNNING,17.04,618,0,21.00,0.00,0.00,1369,2427
2026-03-08T19:35:32+01:00,72.5,1500,0x0,ProcessingState.RUNNING,18.55,613,0,23.00,0.00,0.00,1365,2430
